"SKU","Title","Field Name","Merchant Value","Amazon Value"
"1505232","Twisted X Men's Hooey Suncowboy Boot Square Toe Suntan","brand","Twisted X","HOOey"
"1505233","Twisted X Men's Hooey Suncowboy Boot Square Toe Suntan","brand","Twisted X","HOOey"
"1505234","Twisted X Men's Hooey Suncowboy Boot Square Toe Suntan","brand","Twisted X","HOOey"
"1505235","Twisted X Men's Hooey Suncowboy Boot Square Toe Suntan","brand","Twisted X","HOOey"
"1505461","Old West Men's Round Hole Two-Tone Western Cowboy Boot Square Toe Tan","size","10.5 2E US","10 2E US"
"1505602","Johnny Ringo Women's Cheetah Print Turquoise Inlay Cowgirl Boot Snip Toe Cheetah","standard_product_id","00886779199813","00886779199806"
"1508154","Double Barrel Toddler-Boys' Wyatt Boot Square Toe Brown","brand","Double Barrel","M&F Western"
"1508156","Double Barrel Toddler-Boys' Wyatt Boot Square Toe Brown","brand","Double Barrel","M&F Western"
"1508158","Double Barrel Toddler-Boys' Wyatt Boot Square Toe Brown","brand","Double Barrel","M&F Western"
"1508227","Wrangler Infant-Boys' Logo With Hat T-Shirt White","brand","Wrangler","Cinch"
"1509269","Jow Men's Justin Original Workboot Camo Large Smartphone Case Camouflage","brand","JOW","Justin Original Work Boots"
"1509571","""Roper Men's Americana Collection Red, White And Blue Short Sleeve Western Shirt Patriotic""","color","Patriotic","Blue"
"1509572","""Roper Men's Americana Collection Red, White And Blue Short Sleeve Western Shirt Patriotic""","color","Patriotic","Blue"
"1509573","""Roper Men's Americana Collection Red, White And Blue Short Sleeve Western Shirt Patriotic""","color","Patriotic","Blue"
"1509574","""Roper Men's Americana Collection Red, White And Blue Short Sleeve Western Shirt Patriotic""","color","Patriotic","Blue"
"1509746","Resistol Men's George Strait 8X Salado Hat Natural","size","7 3/","Medium/Large"
"1509790","Stetson Men's Saddle Rock 10X Straw Cowboy Hat Natural","size","6.7 Ounces","6.7 oz"
"1509935","Roper Boys' Denim Twill Long Sleeve Western Shirt Denim","color","Denim","Blue"
"1510287","Stetson Men's Modern Fit Bold Stitched Jeans Denim","color","Denim","Blue"
"1510330","Stetson Men's Modern Fit Bold Stitched Jeans Denim","color","Denim","Blue"
"1510366","Stetson Women's 818 Contemporary Bootcut Jeans Denim","color","Denim","Blue"
"1510388","Stetson Women's 818 Rhinestone Bootcut Jeans Denim","color","Denim","Blue"
"1510389","Stetson Women's 818 Rhinestone Bootcut Jeans Denim","color","Denim","Blue"
"1510390","Stetson Women's 818 Rhinestone Bootcut Jeans Denim","color","Denim","Blue"
"1510391","Stetson Women's 818 Rhinestone Bootcut Jeans Denim","color","Denim","Blue"
"1510392","Stetson Women's 818 Rhinestone Bootcut Jeans Denim","color","Denim","Blue"
"1510394","Stetson Women's 818 Rhinestone Bootcut Jeans Denim","color","Denim","Blue"
"1511304","Double Barrel Boys' Western Lightning Bolt Belt Brown","brand","Double Barrel","M&F Western"
"1511305","Double Barrel Boys' Western Lightning Bolt Belt Brown","brand","Double Barrel","M&F Western"
"1511306","Double Barrel Boys' Western Lightning Bolt Belt Brown","color","Brown","Black"
"1511307","Double Barrel Boys' Western Lightning Bolt Belt Brown","color","Brown","Black"
"1511308","Double Barrel Boys' Western Lightning Bolt Belt Brown","brand","Double Barrel","M&F Western"
"1511311","Blazin Roxx Girls' Cross And Wings Belt Brown","brand","Blazin Roxx","M&F Western"
"1511312","Blazin Roxx Girls' Cross And Wings Belt Brown","brand","Blazin Roxx","M&F Western"
"1511322","Jason Aldean Men's Passing Through Palm Leaf Cowboy Hat Natural","brand","Jason Aldean","Resistol"
"1511323","Jason Aldean Men's Passing Through Palm Leaf Cowboy Hat Natural","brand","Jason Aldean","Resistol"
"1511324","Jason Aldean Men's Passing Through Palm Leaf Cowboy Hat Natural","brand","Jason Aldean","Resistol"
"1511357","Roper Girls' Hi Tech Softshell Fleece Vest Berry","color","Berry","Pink"
"1511358","Roper Girls' Hi Tech Softshell Fleece Vest Berry","color","Berry","Pink"
"1511359","Roper Girls' Hi Tech Softshell Fleece Vest Berry","color","Berry","Pink"
"1511360","Roper Girls' Hi Tech Softshell Fleece Vest Berry","color","Berry","Pink"
"1511361","Roper Girls' Hi Tech Softshell Fleece Vest Berry","color","Berry","Pink"
"1511475","Roper Boys' Boy's Rangegear Quilted Nylon Vest Taupe","color","Taupe","Brown"
"1511476","Roper Boys' Boy's Rangegear Quilted Nylon Vest Taupe","color","Taupe","Brown"
"1511517","Roper Boys' Long Sleeve Denim Western Snap Shirt Denim","color","Denim","Blue"
"1511521","Roper Boys' Long Sleeve Denim Western Snap Shirt Denim","color","Denim","Blue"
"1511588","Wolverine Men's Houston Hooded Jacket Camouflage","color","Camouflage","Real Tree"
"1511630","Wolverine Men's Upland Vest Grey","color","Grey","Gravel"
"1511631","Wolverine Men's Upland Vest Grey","color","Grey","Gravel"
"1511743","Roper Women's Short Sleeve American Flag Shirt Patriotic","color","Patriotic","Red"
"1511744","Roper Women's Short Sleeve American Flag Shirt Patriotic","color","Patriotic","Red"
"1511745","Roper Women's Short Sleeve American Flag Shirt Patriotic","color","Patriotic","Red"
"1511746","Roper Women's Short Sleeve American Flag Shirt Patriotic","color","Patriotic","Red"
"1513681","Silver Strike Women's Bronze Beaded Elastic Headband Multi","color","Multi","Bronze"
"1513936","Rocky Men's Maxprotect Level 3 Pants Camouflage","color","Camouflage","AP"
"1513994","Rocky Men's Rocky&Reg; Arid Light Short Sleeve T-Shirt Camouflage","color","Camouflage","Real Tree AP"
"1513995","Rocky Men's Rocky&Reg; Arid Light Short Sleeve T-Shirt Camouflage","color","Camouflage","Real Tree AP"
"1513996","Rocky Men's Rocky&Reg; Arid Light Short Sleeve T-Shirt Camouflage","color","Camouflage","Real Tree AP"
"1515460","Rocky Men's Silenthunter Oxford Hunting Mocs Mossy Oak","standard_product_id","00883802586596","00883802586589"
"1515462","Rocky Men's Silenthunter Oxford Hunting Mocs Mossy Oak","size","9 D(M) US","9.5 D(M) US"
"1515466","Rocky Men's Rocky&Reg; Silenthunter Oxford Hunting Mocs Mossy Oak","size","One Size","11 D(M) US"
"1515517","""Rocky Men's 6"""" Silenthunter Waterproof Outdoor Boot Brown""","size","One Size","11.5 2E US"
"1517147","Circle S Men's Tuxedo Slacks Black","size","37","38"
"1517170","Silvercreek Men's Silver Creek Woven Leather Lace Belt Bark","brand","Silver Creek","Overland Sheepskin Co"
"1517171","Silvercreek Men's Silver Creek Woven Leather Lace Belt Bark","brand","Silver Creek","OVERLAND SHEEPSKIN CO"
"1517172","Silvercreek Men's Silver Creek Woven Leather Lace Belt Bark","brand","Silver Creek","Overland Sheepskin Co"
"1517173","Silvercreek Men's Silver Creek Woven Leather Lace Belt Bark","brand","Silver Creek","Overland Sheepskin Co"
"1517174","Silvercreek Men's Silver Creek Woven Leather Lace Belt Bark","brand","Silver Creek","Overland Sheepskin Co"
"1517176","Silvercreek Men's Silver Creek Woven Leather Lace Belt Bark","brand","Silver Creek","Overland Sheepskin Co"
"1517212","Rocky Men's Arktos Waterproof Insulated Camo Outdoor Boot Round Toe Camouflage","size","One Size","9 2E US"
"1517213","Rocky Men's Arktos Waterproof Insulated Camo Outdoor Boot Round Toe Camouflage","size","One Size","9.5 2E US"
"1517214","Rocky Men's Arktos Waterproof Insulated Camo Outdoor Boot Round Toe Camouflage","size","One Size","10 2E US"
"1517215","Rocky Men's Arktos Waterproof Insulated Camo Outdoor Boot Round Toe Camouflage","size","One Size","10.5 2E US"
"1517216","Rocky Men's Arktos Waterproof Insulated Camo Outdoor Boot Round Toe Camouflage","size","One Size","11 2E US"
"1517266","Durango Men's Gambler Jack Western Boot Square Toe Black","color","Black","Dusk Velocity/Dark Brown"
"1517269","Durango Men's Gambler Jack Western Boot Square Toe Black","color","Black","Dusk Velocity/Dark Brown"
"1517271","Durango Men's Gambler Jack Western Boot Square Toe Black","color","Black","Dusk Velocity/Dark Brown"
"1517278","Durango Men's Gambler Jack Western Boot Square Toe Black","color","Black","Dusk Velocity/Dark Brown"
"1517466","Ariat Men's M2 Dillinger Deepwater Relaxed Fit Jeans Boot Cut Denim","color","Denim","Deepwater"
"1517467","Ariat Men's M2 Dillinger Deepwater Relaxed Fit Jeans Boot Cut Denim","color","Denim","Deepwater"
"1517469","Ariat Men's M2 Dillinger Deepwater Relaxed Fit Jeans Boot Cut Denim","color","Denim","Deepwater"
"1517953","Rocky Men's Core Waterproof Hiker Work Boot Round Toe Brown","size","One Size","8.5 D(M) US"
"1517960","Rocky Men's Core Waterproof Hiker Work Boot Round Toe Brown","size","One Size","11.5 D(M) US"
"1517965","Rocky Men's Core Waterproof Hiker Work Boot Round Toe Brown","size","One Size","9.5 2E US"
"1518011","Rocky Men's Mossy Oak Break-Up&Reg; Prolight Waterproof Snakeproof Boot Camouflage","size","One Size","11 W US"
"1518012","Rocky Men's Mossy Oak Break-Up&Reg; Prolight Waterproof Snakeproof Boot Camouflage","size","One Size","11.5 W US"
"1518013","Rocky Men's Mossy Oak Break-Up&Reg; Prolight Waterproof Snakeproof Boot Camouflage","size","One Size","12 W US"
"1518014","Rocky Men's Mossy Oak Break-Up&Reg; Prolight Waterproof Snakeproof Boot Camouflage","size","One Size","13 W US"
"1518015","Rocky Men's Core Waterproof Insulated Outdoor Boot Round Toe Camouflage","size","One Size","8 D(M) US"
"1518016","Rocky Men's Core Waterproof Insulated Outdoor Boot Round Toe Camouflage","size","One Size","8.5 D(M) US"
"1518017","Rocky Men's Core Waterproof Insulated Outdoor Boot Round Toe Camouflage","size","One Size","9 D(M) US"
"1518018","Rocky Men's Core Waterproof Insulated Outdoor Boot Round Toe Camouflage","size","One Size","9.5 D(M) US"
"1518019","Rocky Men's Core Waterproof Insulated Outdoor Boot Round Toe Camouflage","size","One Size","10 D(M) US"
"1518020","Rocky Men's Core Waterproof Insulated Outdoor Boot Round Toe Camouflage","size","One Size","10.5 D(M) US"
"1518021","Rocky Men's Core Waterproof Insulated Outdoor Boot Round Toe Camouflage","size","One Size","11 D(M) US"
"1518022","Rocky Men's Core Waterproof Insulated Outdoor Boot Round Toe Camouflage","size","One Size","11.5 D(M) US"
"1518023","Rocky Men's Core Waterproof Insulated Outdoor Boot Round Toe Camouflage","size","One Size","12 D(M) US"
"1518024","Rocky Men's Core Waterproof Insulated Outdoor Boot Round Toe Camouflage","size","One Size","13 D(M) US"
"1518025","Rocky Men's Core Waterproof Insulated Outdoor Boot Round Toe Camouflage","size","One Size","8 2E US"
"1518026","Rocky Men's Core Waterproof Insulated Outdoor Boot Round Toe Camouflage","size","One Size","8.5 2E US"
"1518027","Rocky Men's Core Waterproof Insulated Outdoor Boot Round Toe Camouflage","size","One Size","9 2E US"
"1518028","Rocky Men's Core Waterproof Insulated Outdoor Boot Round Toe Camouflage","size","One Size","9.5 2E US"
"1518029","Rocky Men's Core Waterproof Insulated Outdoor Boot Round Toe Camouflage","size","One Size","10 2E US"
"1518030","Rocky Men's Core Waterproof Insulated Outdoor Boot Round Toe Camouflage","size","One Size","10.5 2E US"
"1518031","Rocky Men's Core Waterproof Insulated Outdoor Boot Round Toe Camouflage","size","One Size","11 2E US"
"1518032","Rocky Men's Core Waterproof Insulated Outdoor Boot Round Toe Camouflage","size","One Size","11.5 2E US"
"1518033","Rocky Men's Core Waterproof Insulated Outdoor Boot Round Toe Camouflage","size","One Size","12 2E US"
"1518034","Rocky Men's Core Waterproof Insulated Outdoor Boot Round Toe Camouflage","size","One Size","13 2E US"
"1518062","""Rocky Men's 6"""" Ridgetop Waterproof Hiking Boot Brown""","size","One Size","8 D(M) US"
"1518063","""Rocky Men's 6"""" Ridgetop Waterproof Hiking Boot Brown""","size","One Size","8.5 D(M) US"
"1518064","""Rocky Men's 6"""" Ridgetop Waterproof Hiking Boot Brown""","size","One Size","9 D(M) US"
"1518065","""Rocky Men's 6"""" Ridgetop Waterproof Hiking Boot Brown""","size","One Size","9.5 D(M) US"
"1518066","""Rocky Men's 6"""" Ridgetop Waterproof Hiking Boot Brown""","size","One Size","10 D(M) US"
"1518067","""Rocky Men's 6"""" Ridgetop Waterproof Hiking Boot Brown""","size","One Size","10.5 D(M) US"
"1518068","""Rocky Men's 6"""" Ridgetop Waterproof Hiking Boot Brown""","size","One Size","11 D(M) US"
"1518069","""Rocky Men's 6"""" Ridgetop Waterproof Hiking Boot Brown""","size","One Size","11.5 D(M) US"
"1518070","""Rocky Men's 6"""" Ridgetop Waterproof Hiking Boot Brown""","size","One Size","12 D(M) US"
"1518071","""Rocky Men's 6"""" Ridgetop Waterproof Hiking Boot Brown""","size","One Size","13 D(M) US"
"1518072","""Rocky Men's 6"""" Ridgetop Waterproof Hiking Boot Brown""","size","One Size","8 2E US"
"1518073","""Rocky Men's 6"""" Ridgetop Waterproof Hiking Boot Brown""","size","One Size","8.5 2E US"
"1518074","""Rocky Men's 6"""" Ridgetop Waterproof Hiking Boot Brown""","size","One Size","9 2E US"
"1518075","""Rocky Men's 6"""" Ridgetop Waterproof Hiking Boot Brown""","size","One Size","9.5 2E US"
"1518076","""Rocky Men's 6"""" Ridgetop Waterproof Hiking Boot Brown""","size","One Size","10 2E US"
"1518077","""Rocky Men's 6"""" Ridgetop Waterproof Hiking Boot Brown""","size","One Size","10.5 2E US"
"1518082","Rocky Men's Sport Utility Pro Insulated Waterproof Boot Round Toe Brown","size","One Size","8 D(M) US"
"1518087","Rocky Men's Sport Utility Pro Insulated Waterproof Boot Round Toe Brown","size","One Size","10.5 D(M) US"
"1518105","Rocky Men's Sport Utility Pro Insulated Waterproof Boot Round Toe Brown","size","One Size","8.5 2E US"
"1518148","Rocky Men's Bearclaw3d Insulated Gore-Tex Outdoor Boot Brown","size","One Size","8 D(M) US"
"1518149","Rocky Men's Bearclaw3d Insulated Gore-Tex Outdoor Boot Brown","size","One Size","8.5 D(M) US"
"1518150","Rocky Men's Bearclaw3d Insulated Gore-Tex Outdoor Boot Brown","size","One Size","9 D(M) US"
"1518151","Rocky Men's Bearclaw3d Insulated Gore-Tex Outdoor Boot Brown","size","One Size","9.5 D(M) US"
"1518152","Rocky Men's Bearclaw3d Insulated Gore-Tex Outdoor Boot Brown","size","One Size","10 D(M) US"
"1519036","Georgia Men's Diamond Trax Waterproof Work Safety Toe Dogwood Tan","color","Dogwood Tan","Medium Brown"
"1519222","Rocky Women's Slipstop Plain Toe Oxford Duty Shoes Black","size","8 2E US","8 C/D US"
"1519224","Rocky Women's Slipstop Plain Toe Oxford Duty Shoes Black","size","9 2E US","9 C/D US"
"1519225","Rocky Women's Slipstop Plain Toe Oxford Duty Shoes Black","size","9.5 2E US","9.5 C/D US"
"1519229","Rocky Women's Slipstop Plain Toe Oxford Duty Shoes Black","size","5 2E US","5 C/D US"
"1520344","Rocky Men's High Gloss Dress Leather Oxford Duty Shoes Black","shoe_size","7.5","8.5"
"1520346","Rocky Men's High Gloss Dress Leather Oxford Duty Shoes Black","shoe_size","8.5","7.0"
"1520348","Rocky Men's High Gloss Dress Leather Oxford Duty Shoes Black","shoe_size","9.5","9.0"
"1520349","Rocky Men's High Gloss Dress Leather Oxford Duty Shoes Black","size","10 M US","10 EW US"
"1520350","Rocky Men's High Gloss Dress Leather Oxford Duty Shoes Black","shoe_size","10.5","11.5"
"1520351","Rocky Men's High Gloss Dress Leather Oxford Duty Shoes Black","size","11 3E US","10 3E US"
"1520352","Rocky Men's High Gloss Dress Leather Oxford Duty Shoes Black","shoe_size","11.5","11.0"
"1520791","Roper Women's Amarillo Solid Pearl Snap Western Shirt Plus Royal","color","Royal","Blue"
"1520795","Roper Women's Amarillo Solid Pearl Snap Western Shirt Plus Khaki","color","Khaki","Brown"
"1520916","Stetson Women's 816 Classic Fit Thick Stitch Bootcut Jeans Denim","color","Denim","Blue"
"1520919","Stetson Women's 816 Classic Fit Thick Stitch Bootcut Jeans Denim","color","Denim","Blue"
"1520993","Stetson Women's 503 Pixie Stix Jeans Denim","color","Denim","Blue"
"1521067","Stetson Women's Rhinestone 503 Pixie Stix Fit Jeans Denim","color","Denim","Blue"
"1521370","Stetson Women's 816 Classic Fit Bootcut Jeans Plus Denim","color","Denim","Blue"
"1521377","Stetson Women's 816 Classic Fit Bootcut Jeans Plus Denim","size","20 X-Long","20 XL"
"1521380","Stetson Women's 816 Classic Fit Bootcut Jeans Plus Denim","size","22 Long","22 L"
"1521390","Stetson Women's 818 Flap Back Pocket Jeans Plus Size Denim","color","Denim","Blue"
"1521392","Stetson Women's 818 Flap Back Pocket Jeans Plus Size Denim","color","Denim","Blue"
"1521418","Stetson Women's 818 Contemporary X-Stitch Bootcut Jeans Plus Denim","color","Denim","Blue"
"1521420","Stetson Women's 818 Contemporary X-Stitch Bootcut Jeans Plus Denim","color","Denim","Blue"
"1521423","Stetson Women's 818 Contemporary X-Stitch Bootcut Jeans Plus Denim","size","22 Plus Long","22 x L"
"1521424","Stetson Women's 818 Contemporary X-Stitch Bootcut Jeans Plus Denim","size","22 R","22 x R"
"1521437","Tony Lama Women's Saigets San Saba Cowgirl Boot Square Toe Brown","color","Brown","Tan"
"1521718","Stetson Women's 818 Rhinestone Bootcut Jeans Denim","color","Denim","Blue"
"1521720","Stetson Women's 818 Rhinestone Bootcut Jeans Denim","size","27 8 X Short","8 Short"
"1521724","Stetson Women's 818 Rhinestone Bootcut Jeans Denim","color","Denim","Blue"
"1521725","Stetson Women's 818 Rhinestone Bootcut Jeans Denim","color","Denim","Blue"
"1521747","Stetson Women's 818 Rhinestone Bootcut Jeans Denim","color","Denim","Blue"
"1521753","Stetson Women's 818 Rhinestone Bootcut Jeans Denim","color","Denim","Blue"
"1521754","Stetson Women's 818 Rhinestone Bootcut Jeans Denim","color","Denim","Blue"
